id_departamento,nro_conabip,provincia,fecha_fundacion,mail
90056,3532,Tucumán,1995-12-02,bibliopadresaravia@gmail.com
90056,2260,Tucumán,1917-08-30,
90056,661,Tucumán,1926-09-12,
90070,642,Tucumán,1906-07-19,sociedadybibliotecamitre@yahoo.com.ar
90070,2418,Tucumán,1949-06-22,bibliotecaluisabuffodeferro@yahoo.com.ar
90070,3116,Tucumán,1987-12-13,biblioarancibia@hotmail.com
90070,1799,Tucumán,1929-06-02,bpcnv@yahoo.com.ar
90070,4303,Tucumán,2012-03-21,
90077,634,Tucumán,1911-02-10,
90077,3077,Tucumán,1972-02-20,
90021,635,Tucumán,1980-01-01,
90112,651,Tucumán,1912-11-20,
90098,3291,Tucumán,1909-04-01,
90098,3159,Tucumán,1980-01-01,
90105,1170,Tucumán,1923-05-17,
90105,1658,Tucumán,1928-09-15,
90105,2015,Tucumán,1935-05-05,
90105,2814,Tucumán,1959-11-04,
90119,4158,Tucumán,1980-01-01,bibliolaranda@yahoo.com.ar
